,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
165937,165938,1739039,33,19,single,rented,no,Fashion_Designer,Kolkata,West_Bengal,10,13,0
73137,73138,3424035,24,2,single,rented,no,Statistician,Malda,West_Bengal,2,14,1
122481,122482,1294181,42,17,single,rented,no,Fashion_Designer,Dindigul,Tamil_Nadu,4,10,0
64171,64172,3448997,53,3,single,rented,no,Drafter,Silchar,Assam,3,12,0
191367,191368,2771449,59,6,single,rented,yes,Army_officer,Udaipur,Rajasthan,6,10,0
7829,7830,3907141,24,15,single,rented,no,Magistrate,Kishanganj[35],Bihar,11,12,0
214064,214065,9569607,51,13,single,rented,no,Engineer,Dehri[30],Bihar,12,13,0
130531,130532,6922312,40,19,single,rented,yes,Financial_Analyst,Sri_Ganganagar,Rajasthan,14,13,0
251410,251411,9305340,48,5,single,rented,yes,Economist,Karaikudi,Tamil_Nadu,5,10,0
147396,147397,8177616,33,9,single,rented,no,Surveyor,Jaipur,Rajasthan,9,13,1
141181,141182,9266153,67,14,single,rented,no,Computer_hardware_engineer,Dhule,Maharashtra,9,11,0
245320,245321,2638363,36,20,single,rented,yes,Computer_hardware_engineer,Amaravati,Andhra_Pradesh,3,10,0
172800,172801,4047079,49,7,single,rented,yes,Dentist,Indore,Madhya_Pradesh,5,14,0
221747,221748,1132393,41,14,single,rented,no,Industrial_Engineer,Ahmednagar,Maharashtra,11,14,0
142266,142267,5239824,58,6,single,rented,no,Flight_attendant,Burhanpur,Madhya_Pradesh,6,12,0
72165,72166,1956676,65,12,single,rented,no,Librarian,Vasai-Virar,Maharashtra,8,11,0
177920,177921,2070881,52,8,single,rented,no,Hotel_Manager,Raipur,Chhattisgarh,8,14,0
106918,106919,8542806,31,12,married,rented,no,Civil_servant,Vadodara,Gujarat,6,13,0
118354,118355,4609641,26,17,single,rented,no,Comedian,Satna,Madhya_Pradesh,9,10,1
3950,3951,9738992,35,17,single,rented,yes,Surveyor,Aurangabad,Maharashtra,13,12,0
100834,100835,2051095,32,17,single,rented,no,Designer,Tadipatri,Andhra_Pradesh,6,12,0
17821,17822,4774357,48,12,married,rented,no,Microbiologist,Vellore,Tamil_Nadu,12,14,0
187408,187409,1929905,56,17,single,rented,no,Consultant,Khandwa,Madhya_Pradesh,14,14,0
117135,117136,9557082,70,0,married,rented,yes,Financial_Analyst,Bharatpur,Rajasthan,0,13,0
96558,96559,1766902,30,14,single,rented,no,Police_officer,Amritsar,Punjab,8,13,0
178017,178018,5204951,21,12,single,rented,no,Lawyer,Nellore[14][15],Andhra_Pradesh,11,14,0
49973,49974,7037934,53,17,married,rented,no,Scientist,Barasat,West_Bengal,7,12,1
199290,199291,5127918,75,13,married,rented,no,Designer,Jodhpur,Rajasthan,13,10,0
109446,109447,7648582,34,8,single,rented,no,Psychologist,Kochi,Kerala,8,12,0
234976,234977,8942288,39,1,single,rented,no,Microbiologist,Jorhat,Assam,1,11,1
82575,82576,3304937,63,19,single,rented,yes,Fashion_Designer,Ghaziabad,Uttar_Pradesh,14,13,0
60133,60134,6951975,54,3,single,rented,yes,Analyst,Hubliâ€“Dharwad,Karnataka,3,11,0
231398,231399,6763408,62,18,single,rented,yes,Air_traffic_controller,Kottayam,Kerala,5,13,0
197674,197675,4035806,40,12,single,rented,no,Scientist,Nashik,Maharashtra,12,12,0
131253,131254,9649857,44,4,single,rented,no,Chemical_engineer,Chinsurah,West_Bengal,4,13,0
108794,108795,5238806,65,3,single,rented,no,Police_officer,Ramagundam[27],Telangana,3,12,1
168469,168470,8092590,42,4,single,rented,no,Industrial_Engineer,Shahjahanpur,Uttar_Pradesh,4,11,0
251084,251085,4770895,55,12,single,rented,yes,Technology_specialist,Panihati,West_Bengal,8,14,0
204364,204365,8110051,58,0,single,rented,yes,Industrial_Engineer,Bhalswa_Jahangir_Pur,Delhi,0,13,0
3126,3127,357702,76,6,single,owned,no,Official,Solapur,Maharashtra,3,13,1
245814,245815,2963647,23,2,single,rented,no,Technician,Sri_Ganganagar,Rajasthan,2,10,0
136374,136375,2890690,24,19,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,13,13,0
181175,181176,3214610,65,19,married,rented,no,Technical_writer,Hazaribagh,Jharkhand,4,12,0
103321,103322,7529689,76,9,single,rented,no,Army_officer,Rajahmundry[19][20],Andhra_Pradesh,4,10,0
95356,95357,8148691,29,19,single,rented,no,Comedian,Unnao,Uttar_Pradesh,11,12,0
165599,165600,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,0
77500,77501,779324,45,20,single,rented,no,Architect,Srinagar,Jammu_and_Kashmir,4,10,1
122446,122447,5465826,73,18,single,rented,no,Official,Gandhidham,Gujarat,3,12,0
157997,157998,7363274,70,9,married,rented,no,Drafter,Shahjahanpur,Uttar_Pradesh,5,14,0
161245,161246,3941355,71,14,married,rented,no,Geologist,Noida,Uttar_Pradesh,12,10,0
215928,215929,1011437,74,2,married,rented,yes,Petroleum_Engineer,Malda,West_Bengal,2,14,0
113641,113642,6415225,54,13,single,rented,no,Flight_attendant,Firozabad,Uttar_Pradesh,3,13,0
109703,109704,9934305,31,9,single,rented,no,Police_officer,Kozhikode,Kerala,9,11,0
216808,216809,6264384,23,13,single,rented,no,Architect,Udaipur,Rajasthan,7,12,0
57503,57504,1830351,29,1,single,rented,yes,Police_officer,Mira-Bhayandar,Maharashtra,1,12,0
55696,55697,8618183,74,6,single,rented,no,Comedian,Asansol,West_Bengal,3,11,0
91732,91733,1278713,31,14,single,rented,no,Chemical_engineer,Katihar,Bihar,13,13,0
230735,230736,7367715,26,10,single,rented,yes,Civil_engineer,Indore,Madhya_Pradesh,7,14,0
148167,148168,2718385,32,17,single,rented,no,Official,Suryapet,Telangana,9,10,0
182546,182547,7946836,35,16,single,rented,no,Computer_hardware_engineer,Pudukkottai,Tamil_Nadu,12,12,0
145447,145448,8076327,22,12,single,rented,no,Scientist,Adoni,Andhra_Pradesh,7,11,1
181434,181435,7721477,63,1,single,rented,no,Design_Engineer,Madhyamgram,West_Bengal,1,10,0
248179,248180,8996047,33,10,single,owned,no,Technical_writer,Thanjavur,Tamil_Nadu,10,10,0
228962,228963,8970114,24,1,single,rented,no,Designer,Tumkur,Karnataka,1,14,0
194573,194574,1532701,79,2,single,rented,no,Graphic_Designer,Hapur,Uttar_Pradesh,2,12,0
186116,186117,5022817,58,6,single,rented,yes,Technology_specialist,"Khora,_Ghaziabad",Uttar_Pradesh,6,13,0
219389,219390,9749103,42,3,single,rented,no,Flight_attendant,Tiruvottiyur,Tamil_Nadu,3,13,1
231909,231910,2606011,64,18,single,rented,no,Economist,Karnal,Haryana,5,14,0
45111,45112,749923,54,5,single,rented,no,Computer_hardware_engineer,Agartala,Tripura,5,13,0
182293,182294,7887382,37,2,single,rented,no,Librarian,Howrah,West_Bengal,2,11,1
1968,1969,6051217,48,20,single,owned,no,Analyst,Proddatur,Andhra_Pradesh,7,12,0
215868,215869,4209565,50,1,single,rented,no,Petroleum_Engineer,Varanasi,Uttar_Pradesh,1,14,1
65563,65564,3829485,32,2,single,rented,no,Civil_engineer,Ozhukarai,Puducherry,2,12,0
235244,235245,7952544,73,20,single,owned,yes,Comedian,Jehanabad[38],Bihar,7,10,0
115203,115204,2034897,38,20,single,rented,no,Flight_attendant,Mau,Uttar_Pradesh,9,12,0
56727,56728,3290138,36,13,single,rented,no,Dentist,Jehanabad[38],Bihar,8,12,0
241378,241379,6336995,54,5,single,rented,no,Economist,Hajipur[31],Bihar,5,10,0
97215,97216,5554586,39,18,single,rented,no,Software_Developer,Hindupur,Andhra_Pradesh,13,13,0
104000,104001,6760782,68,5,single,rented,no,Chartered_Accountant,Kolkata,West_Bengal,5,11,0
193937,193938,3097744,57,9,single,rented,yes,Official,Jalgaon,Maharashtra,5,13,0
22861,22862,3118300,77,10,single,rented,no,Drafter,Morbi,Gujarat,9,14,0
186053,186054,9188759,55,2,single,rented,no,Financial_Analyst,Nangloi_Jat,Delhi,2,11,0
148504,148505,479548,43,7,single,rented,no,Politician,Howrah,West_Bengal,3,10,0
23836,23837,8771012,64,17,single,rented,no,Lawyer,Bikaner,Rajasthan,12,10,0
233293,233294,9369302,70,0,single,rented,yes,Statistician,Davanagere,Karnataka,0,13,1
80298,80299,7806795,68,20,single,rented,yes,Technology_specialist,Satna,Madhya_Pradesh,9,10,0
234343,234344,5126517,73,2,single,rented,no,Analyst,Rewa,Madhya_Pradesh,2,11,0
95740,95741,1796846,45,16,single,rented,yes,Software_Developer,Bidar,Karnataka,9,14,0
194655,194656,1818927,69,8,single,rented,no,Technical_writer,Mirzapur,Uttar_Pradesh,8,13,0
95816,95817,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
244462,244463,6305340,37,20,single,rented,yes,Surveyor,Madurai,Tamil_Nadu,8,12,0
197470,197471,8165921,51,20,single,rented,no,Chartered_Accountant,Karnal,Haryana,11,14,0
215244,215245,205482,49,4,single,rented,no,Technical_writer,Mangalore,Karnataka,4,11,0
163537,163538,504009,64,16,single,rented,no,Drafter,Sagar,Madhya_Pradesh,6,11,0
63804,63805,2859501,61,16,married,rented,no,Firefighter,Kadapa[23],Andhra_Pradesh,7,10,0
195949,195950,9237595,53,6,single,rented,no,Librarian,Ambarnath,Maharashtra,5,11,0
203045,203046,1294095,47,9,single,owned,no,Surgeon,Hajipur[31],Bihar,8,14,0
137965,137966,2623596,54,6,single,rented,yes,Technology_specialist,Muzaffarpur,Bihar,6,13,0
173857,173858,9032196,68,11,single,rented,yes,Statistician,Solapur,Maharashtra,11,13,1
41173,41174,7110801,21,20,single,rented,yes,Microbiologist,Durg,Chhattisgarh,9,11,0
97365,97366,9317473,63,20,single,rented,yes,Civil_servant,Gopalpur,West_Bengal,14,14,0
146030,146031,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0
73671,73672,3227716,71,10,single,rented,yes,Analyst,Kochi,Kerala,10,13,0
4355,4356,2045384,52,5,single,rented,no,Economist,Tirunelveli,Tamil_Nadu,5,10,0
45237,45238,6565294,56,11,single,rented,no,Chemical_engineer,Baranagar,West_Bengal,11,14,0
211693,211694,6660597,40,2,single,rented,yes,Mechanical_engineer,Fatehpur,Uttar_Pradesh,2,14,0
13038,13039,4295693,52,13,single,rented,no,Graphic_Designer,Deoghar,Jharkhand,6,13,0
127092,127093,5618096,65,15,single,rented,yes,Air_traffic_controller,Bharatpur,Rajasthan,12,11,0
100601,100602,1747153,75,3,single,rented,no,Microbiologist,Bangalore,Karnataka,3,14,0
15630,15631,3391399,72,0,single,rented,no,Flight_attendant,Guntakal,Andhra_Pradesh,0,11,0
145934,145935,5681211,79,18,single,rented,no,Web_designer,Ozhukarai,Puducherry,8,10,0
110660,110661,3701293,62,20,single,rented,no,Physician,Tumkur,Karnataka,3,11,0
108673,108674,3423478,76,9,single,rented,no,Computer_hardware_engineer,Suryapet,Telangana,4,10,1
74199,74200,9482759,67,19,single,rented,no,Psychologist,Kulti,West_Bengal,12,12,1
199081,199082,6623111,37,9,single,rented,no,Psychologist,Nadiad,Gujarat,9,13,0
180108,180109,5888261,78,6,single,rented,no,Physician,Adoni,Andhra_Pradesh,3,10,0
95125,95126,2090531,71,7,married,rented,no,Microbiologist,Aligarh,Uttar_Pradesh,3,12,0
152400,152401,2040616,65,7,single,norent_noown,no,Scientist,Baranagar,West_Bengal,4,10,0
5758,5759,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0
221714,221715,9334057,50,1,single,rented,no,Official,Vadodara,Gujarat,1,11,0
10180,10181,2695274,57,12,single,rented,no,Chemical_engineer,Malegaon,Maharashtra,10,12,0
72835,72836,692845,73,12,single,owned,yes,Statistician,Bhiwandi,Maharashtra,5,10,0
78355,78356,4783607,67,19,single,rented,no,Consultant,Howrah,West_Bengal,7,13,1
243502,243503,6835418,46,2,single,rented,no,Microbiologist,Nagpur,Maharashtra,2,14,0
238860,238861,3738489,50,14,single,rented,yes,Army_officer,Rajahmundry[19][20],Andhra_Pradesh,6,11,1
68246,68247,1606109,42,3,single,rented,no,Engineer,Siliguri,West_Bengal,3,13,0
46359,46360,2713971,74,2,single,rented,yes,Politician,Chittoor[28],Andhra_Pradesh,2,12,1
87298,87299,1618942,31,17,single,rented,no,Magistrate,Bokaro,Jharkhand,7,12,0
99308,99309,1484805,46,13,single,rented,no,Consultant,Danapur,Bihar,8,14,0
178643,178644,714898,54,9,single,rented,yes,Fashion_Designer,Ulhasnagar,Maharashtra,9,12,0
18166,18167,5544342,73,4,single,owned,no,Mechanical_engineer,Ghaziabad,Uttar_Pradesh,4,12,0
239230,239231,6531640,46,13,single,rented,yes,Comedian,Mau,Uttar_Pradesh,9,14,0
161406,161407,7767461,65,6,single,owned,no,Fashion_Designer,Farrukhabad,Uttar_Pradesh,6,13,0
40891,40892,7915651,64,8,single,rented,no,Psychologist,Jamnagar,Gujarat,3,12,0
49533,49534,1779389,41,7,single,rented,no,Dentist,Davanagere,Karnataka,7,14,0
89666,89667,5920246,75,13,single,rented,yes,Technology_specialist,Bathinda,Punjab,13,13,0
11703,11704,4054318,74,3,single,rented,no,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,3,11,0
196743,196744,8783890,34,9,single,rented,no,Consultant,Karimnagar,Telangana,4,13,0
138264,138265,2499018,24,15,single,rented,no,Magistrate,Motihari[34],Bihar,8,13,1
37210,37211,4114765,50,20,single,rented,no,Hotel_Manager,Adoni,Andhra_Pradesh,12,10,0
71919,71920,5209218,44,20,single,rented,no,Mechanical_engineer,Giridih,Jharkhand,3,14,0
9214,9215,757592,23,5,married,rented,no,Consultant,Dehri[30],Bihar,3,10,0
133964,133965,5610392,31,6,married,rented,no,Computer_operator,Proddatur,Andhra_Pradesh,6,10,0
100644,100645,4598010,55,9,single,rented,no,Lawyer,Sangli-Miraj_&_Kupwad,Maharashtra,3,12,0
218491,218492,520191,79,16,single,rented,no,Magistrate,Korba,Chhattisgarh,7,12,1
112638,112639,205482,49,4,single,rented,no,Technical_writer,Mangalore,Karnataka,4,11,0
156478,156479,4297196,37,4,married,rented,yes,Chemical_engineer,Maheshtala,West_Bengal,4,11,0
89230,89231,7530333,67,19,single,rented,no,Hotel_Manager,Ratlam,Madhya_Pradesh,4,10,0
200859,200860,428758,47,0,single,rented,yes,Flight_attendant,Chittoor[28],Andhra_Pradesh,0,11,0
29304,29305,2421932,31,9,married,rented,yes,Surveyor,Surendranagar_Dudhrej,Gujarat,9,12,0
136863,136864,7756519,56,4,single,rented,no,Lawyer,Jhansi,Uttar_Pradesh,4,14,1
233378,233379,420221,58,6,married,rented,no,Aviator,Avadi,Tamil_Nadu,6,11,0
209826,209827,4667477,64,7,single,rented,no,Chemical_engineer,Navi_Mumbai,Maharashtra,7,10,0
34873,34874,8021921,73,4,single,rented,no,Secretary,Jamshedpur,Jharkhand,4,10,1
189712,189713,7109627,74,20,single,norent_noown,yes,Politician,Muzaffarnagar,Uttar_Pradesh,14,14,0
79338,79339,3376799,24,6,single,rented,no,Computer_hardware_engineer,Moradabad,Uttar_Pradesh,6,13,0
104185,104186,8886565,68,14,single,rented,no,Industrial_Engineer,Dhule,Maharashtra,5,14,0
108530,108531,2940425,77,16,single,rented,yes,Drafter,Farrukhabad,Uttar_Pradesh,7,10,1
193225,193226,2276484,31,19,married,rented,yes,Industrial_Engineer,Dhanbad,Jharkhand,7,14,0
70398,70399,8602683,46,1,married,rented,no,Web_designer,Bangalore,Karnataka,1,10,0
193623,193624,4668470,67,13,single,owned,no,Army_officer,Kamarhati,West_Bengal,9,10,0
97829,97830,7648698,68,16,single,rented,yes,Psychologist,Jhansi,Uttar_Pradesh,13,10,0
210593,210594,6623263,22,4,single,rented,no,Designer,Adoni,Andhra_Pradesh,4,14,0
189714,189715,275750,22,9,single,rented,no,Army_officer,Tinsukia,Assam,9,11,0
10741,10742,6198292,78,17,single,rented,no,Psychologist,Mangalore,Karnataka,7,11,0
90682,90683,7975781,36,15,single,rented,no,Scientist,Udaipur,Rajasthan,10,12,0
153664,153665,3106207,66,6,single,rented,no,Petroleum_Engineer,Sirsa,Haryana,4,10,0
194638,194639,1996629,48,16,single,rented,no,Comedian,Farrukhabad,Uttar_Pradesh,9,14,0
89458,89459,2860021,23,17,single,norent_noown,no,Biomedical_Engineer,Jhansi,Uttar_Pradesh,11,13,0
242589,242590,2901552,44,20,single,rented,no,Technician,Bangalore,Karnataka,5,10,0
185781,185782,7186684,55,3,single,rented,yes,Statistician,Gwalior,Madhya_Pradesh,3,12,0
128570,128571,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,0
217799,217800,3302027,75,1,married,rented,no,Technician,Adoni,Andhra_Pradesh,1,10,0
87475,87476,7732113,34,6,single,rented,no,Industrial_Engineer,Bhimavaram,Andhra_Pradesh,6,14,0
233708,233709,2407618,40,8,single,rented,no,Drafter,Adoni,Andhra_Pradesh,5,12,0
202481,202482,9312028,38,20,single,rented,no,Politician,Erode[17],Tamil_Nadu,5,13,0
208789,208790,1072440,29,15,single,rented,no,Design_Engineer,Kulti,West_Bengal,6,12,1
110886,110887,7454716,49,5,single,rented,yes,Graphic_Designer,Ajmer,Rajasthan,5,13,0
85504,85505,268562,51,19,single,rented,no,Official,Pondicherry,Puducherry,6,14,0
81672,81673,9104150,70,14,single,rented,no,Technology_specialist,Hajipur[31],Bihar,11,10,0
240164,240165,5290307,21,9,single,rented,yes,Aviator,Vasai-Virar,Maharashtra,9,12,0
120807,120808,6350875,41,5,single,rented,no,Lawyer,Bokaro,Jharkhand,5,11,0
27774,27775,127445,55,12,single,rented,no,Scientist,Bhatpara,West_Bengal,12,11,0
249633,249634,8444217,72,8,single,rented,yes,Civil_servant,Siliguri,West_Bengal,5,12,0
9740,9741,5129206,59,8,single,rented,no,Army_officer,Sri_Ganganagar,Rajasthan,3,12,1
239097,239098,696908,78,0,single,rented,no,Software_Developer,Madurai,Tamil_Nadu,0,14,0
216490,216491,4800412,60,14,single,rented,no,Technical_writer,Muzaffarpur,Bihar,10,10,0
17516,17517,6641682,42,0,single,rented,no,Industrial_Engineer,Ulhasnagar,Maharashtra,0,10,1
77773,77774,4902965,32,7,married,rented,no,Comedian,Nagercoil,Tamil_Nadu,7,11,0
131386,131387,7100378,60,18,single,owned,no,Civil_engineer,Panvel,Maharashtra,11,11,0
234018,234019,3791893,47,17,single,rented,yes,Petroleum_Engineer,Bellary,Karnataka,11,12,1
204520,204521,8072596,52,1,single,rented,yes,Computer_operator,Delhi_city,Delhi,1,13,0
12267,12268,450549,22,3,single,rented,yes,Official,Agra,Uttar_Pradesh,3,13,0
33000,33001,3306281,33,16,single,rented,no,Engineer,Machilipatnam,Andhra_Pradesh,8,12,1
22235,22236,5386630,75,12,single,rented,no,Microbiologist,Muzaffarpur,Bihar,10,11,0
104639,104640,6259733,56,19,single,rented,no,Graphic_Designer,Tinsukia,Assam,4,14,0
162072,162073,4184636,55,2,single,rented,yes,Official,Amritsar,Punjab,2,10,0
242166,242167,745736,36,7,single,rented,no,Consultant,Nangloi_Jat,Delhi,7,11,0
105903,105904,4298524,38,6,married,rented,yes,Surveyor,Chittoor[28],Andhra_Pradesh,4,10,0
241537,241538,2703316,63,9,single,rented,yes,Software_Developer,Tiruchirappalli[10],Tamil_Nadu,3,14,0
38771,38772,755002,59,12,single,rented,no,Computer_operator,Tezpur,Assam,12,10,0
134861,134862,6513854,25,13,single,rented,no,Biomedical_Engineer,Silchar,Assam,9,11,0
102431,102432,2336648,25,9,married,rented,yes,Microbiologist,Pune,Maharashtra,6,11,0
191211,191212,8435439,68,1,single,rented,no,Geologist,Kakinada,Andhra_Pradesh,1,14,0
69500,69501,9058726,61,20,married,rented,no,Industrial_Engineer,Deoghar,Jharkhand,11,14,0
138249,138250,9181312,31,5,single,rented,no,Architect,Dhule,Maharashtra,5,13,0
66888,66889,5069235,26,10,single,rented,yes,Biomedical_Engineer,Jalna,Maharashtra,9,14,0
51768,51769,2135764,35,19,single,rented,no,Flight_attendant,Gopalpur,West_Bengal,5,14,0
39398,39399,5830250,24,15,single,rented,yes,Web_designer,Haridwar,Uttarakhand,9,11,0
183523,183524,8989094,76,7,single,rented,no,Computer_operator,Secunderabad,Telangana,7,13,0
241224,241225,3440434,26,3,single,norent_noown,yes,Chemical_engineer,Belgaum,Karnataka,3,12,0
89234,89235,8246613,61,8,single,rented,no,Politician,Suryapet,Telangana,8,12,0
105378,105379,2879238,57,1,single,rented,no,Computer_operator,Thiruvananthapuram,Kerala,1,14,0
143883,143884,6837661,34,16,single,rented,no,Analyst,Ajmer,Rajasthan,12,13,0
64588,64589,521887,63,20,single,rented,yes,Engineer,Khandwa,Madhya_Pradesh,9,14,0
222629,222630,1823393,48,9,single,rented,no,Chef,Agartala,Tripura,7,10,0
225820,225821,3616987,27,8,single,rented,no,Police_officer,Naihati,West_Bengal,8,10,0
197078,197079,1363933,45,14,single,rented,yes,Artist,Jehanabad[38],Bihar,4,10,1
168164,168165,8057748,46,6,single,rented,yes,Geologist,Rajkot,Gujarat,4,11,0
97577,97578,9049657,25,12,single,rented,no,Geologist,Baranagar,West_Bengal,12,12,0
129759,129760,1494586,63,20,single,rented,yes,Financial_Analyst,Nandyal,Andhra_Pradesh,3,11,0
145073,145074,1951736,72,12,single,rented,yes,Chartered_Accountant,Berhampur,Odisha,11,11,0
48983,48984,6453233,68,13,single,rented,no,Drafter,Thiruvananthapuram,Kerala,13,14,0
748,749,229554,74,15,single,rented,no,Web_designer,Ramgarh,Jharkhand,14,11,0
226552,226553,1925493,38,3,single,rented,no,Air_traffic_controller,Gaya,Bihar,3,10,1
193995,193996,9029413,72,6,single,rented,yes,Dentist,Kollam,Kerala,6,14,0
32377,32378,9822116,27,12,single,rented,no,Artist,Haridwar,Uttarakhand,12,13,0
231942,231943,3478574,37,4,single,rented,no,Civil_engineer,Nanded,Maharashtra,4,11,0
131678,131679,6798686,31,9,single,owned,no,Dentist,Hyderabad,Telangana,9,10,0
157265,157266,6410485,75,7,single,rented,yes,Artist,Tadepalligudem,Andhra_Pradesh,7,10,0
31703,31704,3410377,51,18,single,rented,no,Economist,Kadapa[23],Andhra_Pradesh,5,13,0
189467,189468,1604428,66,20,single,rented,no,Physician,Sambalpur,Odisha,12,14,0
152389,152390,4627494,55,14,single,rented,no,Flight_attendant,Aizawl,Mizoram,7,11,0
220452,220453,4113925,66,9,single,rented,no,Mechanical_engineer,New_Delhi,Delhi,9,13,0
227103,227104,2150203,29,19,single,rented,no,Official,Siwan[32],Bihar,3,10,0
128825,128826,851340,78,3,married,rented,no,Army_officer,Barasat,West_Bengal,3,10,0
103705,103706,2151167,41,2,single,rented,yes,Statistician,Nagaon,Assam,2,13,0
91066,91067,1510736,37,12,single,rented,no,Chartered_Accountant,Amaravati,Andhra_Pradesh,5,12,1
196137,196138,655331,70,16,single,rented,no,Technician,Bulandshahr,Uttar_Pradesh,8,11,0
212593,212594,2300039,36,4,single,rented,no,Civil_servant,New_Delhi,Delhi,3,13,0
217541,217542,7533732,26,16,single,owned,no,Economist,Danapur,Bihar,4,14,0
100241,100242,8753453,52,14,single,rented,no,Geologist,Guntur[13],Andhra_Pradesh,7,11,0
173451,173452,96503,40,13,single,rented,no,Flight_attendant,Shimla,Himachal_Pradesh,3,14,1
203011,203012,9260693,56,8,married,rented,yes,Technician,Gaya,Bihar,7,10,0
14165,14166,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0
60509,60510,5420974,27,14,single,rented,no,Hotel_Manager,Narasaraopet,Andhra_Pradesh,12,12,0
125721,125722,7761009,38,3,single,rented,no,Mechanical_engineer,Korba,Chhattisgarh,3,12,1
62787,62788,9493943,43,4,single,rented,no,Civil_servant,Mahbubnagar,Telangana,4,11,0
47486,47487,3983449,70,12,single,rented,no,Architect,Rampur,Uttar_Pradesh,8,11,0
46332,46333,5021070,47,20,single,rented,no,Magistrate,Khammam,Telangana,7,10,0
174600,174601,8830162,77,18,single,rented,no,Surgeon,Jaunpur,Uttar_Pradesh,14,13,0
198778,198779,5278110,45,10,single,rented,yes,Computer_operator,Siliguri,West_Bengal,8,10,1
235288,235289,801774,47,9,single,rented,no,Chef,Bangalore,Karnataka,9,11,0
66962,66963,9243110,47,3,married,rented,no,Designer,Tumkur,Karnataka,3,11,0
115769,115770,2248392,46,20,married,rented,yes,Physician,Lucknow,Uttar_Pradesh,13,13,0
194528,194529,6044767,60,12,single,rented,yes,Engineer,Coimbatore,Tamil_Nadu,10,13,0
86591,86592,9364159,77,6,married,rented,no,Software_Developer,Bhavnagar,Gujarat,4,11,0
47997,47998,2730813,59,6,single,rented,no,Politician,Anantapur,Andhra_Pradesh,4,13,0
50668,50669,8942790,26,0,single,rented,no,Air_traffic_controller,Bikaner,Rajasthan,0,14,0
142955,142956,7517800,76,12,single,owned,yes,Chemical_engineer,Darbhanga,Bihar,12,11,0
227641,227642,1589145,69,6,married,rented,yes,Drafter,Ghaziabad,Uttar_Pradesh,6,13,0
14592,14593,861365,43,10,single,rented,yes,Chemical_engineer,Kirari_Suleman_Nagar,Delhi,10,11,0
83474,83475,7075033,21,1,single,rented,no,Technician,Malegaon,Maharashtra,1,12,0
224780,224781,3727344,51,0,single,rented,no,Analyst,Raebareli,Uttar_Pradesh,0,10,0
209032,209033,2460009,62,9,single,rented,no,Web_designer,Kottayam,Kerala,6,13,0
3036,3037,9867211,56,2,single,rented,no,Chartered_Accountant,Munger,Bihar,2,14,1
159119,159120,1114427,73,9,single,rented,yes,Comedian,Sasaram[30],Bihar,9,13,0
52198,52199,8344782,77,16,single,rented,no,Scientist,Rohtak,Haryana,12,10,0
43141,43142,5431918,40,1,single,rented,no,Artist,Amaravati,Andhra_Pradesh,1,14,0
89118,89119,7060043,79,17,single,rented,no,Drafter,Cuttack,Odisha,13,12,1
140164,140165,2177728,29,7,married,rented,yes,Dentist,Thane,Maharashtra,7,14,0
148166,148167,7651121,64,13,single,owned,no,Graphic_Designer,Nagpur,Maharashtra,6,13,0
214368,214369,5734501,38,14,single,rented,no,Designer,Bangalore,Karnataka,8,12,0
11983,11984,4754357,25,0,single,rented,no,Lawyer,Pondicherry,Puducherry,0,12,0
65223,65224,7591621,41,6,single,owned,no,Artist,Jaunpur,Uttar_Pradesh,3,14,1
63676,63677,6830726,29,20,married,rented,yes,Secretary,Rajkot,Gujarat,3,14,1
54126,54127,8645202,65,9,single,owned,no,Technician,Mango,Jharkhand,9,13,0
50950,50951,6443274,79,12,single,rented,no,Chartered_Accountant,Thanjavur,Tamil_Nadu,9,14,1
